step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
685,TRANSFER,73110.82,C1808244239,73110.82,0.0,C1237294806,0.0,0.0,1,0
178,PAYMENT,5724.7,C489806403,174025.63,168300.93,M33333762,0.0,0.0,0,0
18,CASH_OUT,128903.43,C129283084,74540.28,0.0,C162402976,1690411.42,2099997.3,0,0
347,CASH_OUT,107760.93,C23598899,0.0,0.0,C585770648,1068560.99,1176321.93,0,0
12,CASH_OUT,127834.67,C1474959479,0.0,0.0,C1266475528,3635339.19,3763173.86,0,0
542,CASH_IN,227061.26,C1020314545,50981.0,278042.26,C1380932065,3347158.95,3120097.69,0,0
704,CASH_OUT,1722892.9,C664688196,1722892.9,0.0,C14014864,91562.28,1814455.18,1,0
212,CASH_IN,429075.01,C1005703058,3613617.41,4042692.42,C1455111949,483005.34,53930.33,0,0
260,CASH_IN,55482.39,C1799563330,104167.0,159649.39,C602168388,101546.02,46063.63,0,0
330,TRANSFER,1025000.99,C2111939728,17985.0,0.0,C848389638,112111.55,1137112.54,0,0
159,CASH_OUT,127738.78,C1954663315,254695.0,126956.22,C1508964961,8127061.09,8254799.86,0,0
325,CASH_IN,175652.21,C1682852169,2299014.25,2474666.46,C455164594,446509.95,270857.74,0,0
596,CASH_OUT,13274.66,C2078425187,0.0,0.0,C869126640,55364.69,68639.35,0,0
127,TRANSFER,829012.31,C146118630,829012.31,0.0,C793816402,0.0,0.0,1,0
132,PAYMENT,20611.98,C319152938,0.0,0.0,M838107693,0.0,0.0,0,0
15,PAYMENT,2952.79,C1497060137,19331.0,16378.21,M1833520365,0.0,0.0,0,0
370,CASH_OUT,237625.16,C1910289308,0.0,0.0,C43575887,378465.18,616090.34,0,0
596,CASH_OUT,125418.05,C1791598628,0.0,0.0,C1817206087,402715.7,528133.75,0,0
208,TRANSFER,162701.49,C2147234527,0.0,0.0,C440558819,555989.95,718691.45,0,0
380,PAYMENT,14510.64,C1935779419,25459.86,10949.21,M788672212,0.0,0.0,0,0
282,PAYMENT,15724.06,C1791983391,11015.0,0.0,M1912645849,0.0,0.0,0,0
723,TRANSFER,2232257.71,C546364616,2232257.71,0.0,C877246848,0.0,0.0,1,0
671,TRANSFER,10000000.0,C1607380762,13441041.46,3441041.46,C1683234279,0.0,0.0,1,0
169,TRANSFER,978261.98,C1454479269,978261.98,0.0,C478742844,0.0,0.0,1,0
239,TRANSFER,454807.6,C126177296,29436.99,0.0,C64825104,3454190.58,3908998.18,0,0
404,CASH_OUT,79941.95,C1912039934,17551.0,0.0,C1678773318,0.0,79941.95,0,0
36,CASH_OUT,155824.23,C2012473053,0.0,0.0,C1670445471,878908.92,1034733.15,0,0
571,CASH_OUT,96393.59,C1263425921,6137.0,0.0,C43790873,0.0,96393.59,0,0
331,PAYMENT,17405.6,C1078593188,0.0,0.0,M1082648834,0.0,0.0,0,0
18,CASH_IN,108474.21,C2109141810,11159.0,119633.21,C155077689,0.0,0.0,0,0
546,TRANSFER,797556.43,C384272359,0.0,0.0,C1299742538,19836266.11,20633822.54,0,0
135,TRANSFER,249250.19,C9471287,0.0,0.0,C2083867018,1547007.57,1796257.76,0,0
356,PAYMENT,31613.13,C490100965,0.0,0.0,M859354507,0.0,0.0,0,0
402,CASH_OUT,26340.51,C1500205077,0.0,0.0,C268920100,1043082.74,1069423.25,0,0
563,PAYMENT,12458.09,C41689795,0.0,0.0,M2129831239,0.0,0.0,0,0
524,TRANSFER,232315.43,C263849171,232315.43,0.0,C1903470107,0.0,0.0,1,0
356,PAYMENT,3365.5,C1212750261,30918.0,27552.5,M1140660205,0.0,0.0,0,0
178,TRANSFER,1796069.2,C913178524,1796069.2,0.0,C553554525,0.0,0.0,1,0
43,TRANSFER,457081.53,C762779307,0.0,0.0,C239550442,465695.86,922777.39,0,0
377,CASH_IN,78577.97,C821263177,7951105.05,8029683.02,C2005984812,819289.21,740711.24,0,0
120,CASH_OUT,232955.25,C1280884734,0.0,0.0,C663671678,2433389.75,2666345.0,0,0
183,CASH_IN,570503.34,C1976567626,40101.0,610604.34,C1176483839,0.0,0.0,0,0
254,CASH_OUT,13622.05,C542421040,192.0,0.0,C1297041353,97575.06,111197.11,0,0
597,CASH_OUT,122080.53,C829090350,565.0,0.0,C1361623432,0.0,122080.53,0,0
36,CASH_IN,151933.72,C649451208,408248.0,560181.72,C2090186380,5457695.75,5525101.9,0,0
4,TRANSFER,10000000.0,C7162498,12930418.44,2930418.44,C945327594,0.0,0.0,1,0
14,PAYMENT,14716.8,C499814055,0.0,0.0,M1514224094,0.0,0.0,0,0
273,PAYMENT,10230.17,C588855333,0.0,0.0,M13701749,0.0,0.0,0,0
304,TRANSFER,9885877.24,C1397634357,86164.0,0.0,C551574775,808573.69,10694450.93,0,0
161,PAYMENT,21429.16,C2041497676,1094.0,0.0,M1766766182,0.0,0.0,0,0
33,TRANSFER,9887819.06,C1548903046,9887819.06,0.0,C2065423383,0.0,0.0,1,0
15,CASH_IN,85322.15,C725399603,128292.68,213614.83,C1232268671,951484.97,866162.81,0,0
279,CASH_OUT,697226.2,C853309342,697226.2,0.0,C643624257,4172268.59,4869494.79,1,0
282,CASH_IN,82841.07,C1071397312,8221000.36,8303841.42,C321271119,339314.08,256473.01,0,0
20,CASH_OUT,70963.46,C182172275,0.0,0.0,C880627473,666284.82,737248.28,0,0
179,CASH_IN,104007.43,C1876036146,2318.0,106325.43,C2028067259,1331273.56,1227266.13,0,0
403,PAYMENT,19485.38,C13020556,0.0,0.0,M1059769577,0.0,0.0,0,0
38,CASH_IN,152834.77,C1282419016,20838.0,173672.77,C560068946,365000.29,212165.52,0,0
204,CASH_OUT,251279.22,C1576910198,0.0,0.0,C1703164443,2800657.39,3051936.61,0,0
507,TRANSFER,781183.07,C815279404,781183.07,0.0,C388526228,0.0,0.0,1,0
370,PAYMENT,5846.77,C1673657217,10552.0,4705.23,M112832677,0.0,0.0,0,0
298,TRANSFER,163825.92,C1920828319,8891.0,0.0,C397213113,563080.88,726906.8,0,0
207,CASH_IN,58547.1,C1304547508,3497256.91,3555804.01,C2050892475,1255783.01,1197235.91,0,0
326,TRANSFER,120214.74,C41154667,120214.74,0.0,C488579069,0.0,0.0,1,0
159,CASH_OUT,83874.54,C424211747,0.0,0.0,C1507715239,1066986.22,1150860.76,0,0
378,CASH_IN,38404.21,C16192898,1467115.5,1505519.72,C1291407071,214247.05,175842.84,0,0
206,PAYMENT,44745.6,C138997579,60804.71,16059.12,M1826555414,0.0,0.0,0,0
305,CASH_IN,2106.61,C741353259,8875252.84,8877359.45,C1604811454,740586.28,738479.67,0,0
612,TRANSFER,346183.99,C2061792169,346183.99,0.0,C966741210,0.0,0.0,1,0
11,TRANSFER,2100.0,C785601242,2100.0,0.0,C1576053316,0.0,0.0,1,0
615,CASH_OUT,8931550.69,C1123250480,8931550.69,0.0,C109294647,483741.09,9415291.78,1,0
184,PAYMENT,22385.97,C601124952,0.0,0.0,M582714369,0.0,0.0,0,0
300,PAYMENT,17331.91,C524260232,324339.85,307007.94,M1236429050,0.0,0.0,0,0
501,TRANSFER,10000000.0,C50880393,18020192.15,8020192.15,C590550775,0.0,0.0,1,0
351,CASH_OUT,18082.82,C1292319735,9047.0,0.0,C2109206911,394389.02,412471.83,0,0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1,0
417,CASH_OUT,237776.02,C598482992,237776.02,0.0,C1388784349,102969.39,340745.41,1,0
323,CASH_OUT,212020.59,C78611782,0.0,0.0,C1495611941,5608305.51,5820326.1,0,0
212,CASH_OUT,31593.95,C1513967343,31593.95,0.0,C1815135338,428186.97,459780.93,1,0
497,CASH_OUT,10000000.0,C25889412,10000000.0,0.0,C1671906752,714460.87,10714460.87,1,0
227,CASH_OUT,176007.37,C1761527843,176007.37,0.0,C172711572,0.0,176007.37,1,0
351,CASH_OUT,46143.48,C47254361,0.0,0.0,C539612092,10599317.73,10645461.21,0,0
18,PAYMENT,19325.23,C1190180572,81716.58,62391.35,M1212982658,0.0,0.0,0,0
592,CASH_OUT,266104.01,C34939308,10392.0,0.0,C531364815,12590.61,278694.63,0,0
278,CASH_OUT,49284.02,C1370695067,0.0,0.0,C724658728,117091.11,166375.13,0,0
397,CASH_OUT,275045.11,C1334808931,0.0,0.0,C675831417,485663.25,760708.36,0,0
402,CASH_OUT,52553.69,C1230082905,0.0,0.0,C837354058,228425.5,280979.19,0,0
96,PAYMENT,1007.63,C356995718,25097.0,24089.37,M1254964091,0.0,0.0,0,0
305,PAYMENT,7176.06,C1734885151,0.0,0.0,M961000039,0.0,0.0,0,0
437,CASH_OUT,16207.04,C458723859,16207.04,0.0,C326321916,136857.72,153064.76,1,0
461,TRANSFER,1464614.79,C915102234,1464614.79,0.0,C475837987,0.0,0.0,1,0
102,CASH_OUT,656118.37,C1063463883,656118.37,0.0,C268277254,161482.64,817601.02,1,0
160,CASH_OUT,314974.91,C1585114840,947.0,0.0,C1539822991,627500.37,1321961.66,0,0
202,CASH_OUT,177639.53,C383201790,4126.0,0.0,C1492996323,0.0,177639.53,0,0
254,CASH_IN,59561.86,C1311987596,717200.57,776762.43,C917094980,430024.54,370462.68,0,0
640,CASH_OUT,46973.96,C1388934597,46973.96,0.0,C1218759117,0.0,46973.96,1,0
15,PAYMENT,15857.37,C2027265518,66558.51,50701.14,M2139165922,0.0,0.0,0,0
276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,1,0
8,CASH_OUT,181728.11,C2102265902,0.0,0.0,C789014007,11397.0,184477.77,1,0
17,CASH_IN,81722.49,C173088116,5237952.4,5319674.89,C680034596,2510018.92,2428296.43,0,0
304,PAYMENT,10480.39,C940896078,291902.96,281422.57,M1343687133,0.0,0.0,0,0
329,CASH_IN,210309.11,C660524376,712511.04,922820.15,C1903033729,13420330.25,13210021.15,0,0
18,CASH_IN,179255.15,C1736817332,1625265.0,1804520.15,C1352683722,915076.81,735821.66,0,0
35,CASH_OUT,441687.15,C1757792791,422638.0,0.0,C1139107753,0.0,441687.15,0,0
16,CASH_OUT,168428.28,C55554133,0.0,0.0,C736155938,1543104.7,2632364.35,0,0
396,CASH_IN,104858.57,C2128566738,24361.0,129219.57,C1703914871,138724.11,33865.54,0,0
250,CASH_IN,164932.08,C2007321286,3604477.27,3769409.36,C1836292655,259356.88,94424.8,0,0
394,CASH_OUT,247129.41,C1824813826,0.0,0.0,C1269273601,1298470.47,1545599.88,0,0
330,CASH_IN,190365.25,C1227444456,101.0,190466.25,C525382761,0.0,0.0,0,0
208,CASH_IN,173964.17,C1561524543,510637.51,684601.68,C2028117722,8690019.44,8516055.26,0,0
354,TRANSFER,125004.1,C1713939046,0.0,0.0,C830470058,203812.02,328816.12,0,0
20,CASH_OUT,195526.78,C398875843,46642.86,0.0,C537080973,23356526.14,23552052.92,0,0
253,CASH_IN,180806.79,C564910823,1555445.73,1736252.52,C1789856052,1781394.84,1600588.05,0,0
263,CASH_OUT,222973.99,C1187523653,590994.57,368020.58,C204199864,1612076.88,1835050.87,0,0
379,PAYMENT,10256.04,C1846714095,0.0,0.0,M102701164,0.0,0.0,0,0
380,PAYMENT,13408.96,C563494842,0.0,0.0,M1433309188,0.0,0.0,0,0
381,PAYMENT,10566.62,C1003948193,0.0,0.0,M1621504935,0.0,0.0,0,0
253,CASH_OUT,77329.92,C1877198688,0.0,0.0,C2140029833,4187982.38,4265312.3,0,0
15,CASH_IN,283327.99,C317034387,10159.0,293486.99,C352067525,475332.91,365519.61,0,0
349,CASH_IN,96004.64,C196571420,2797013.76,2893018.39,C1181063871,466644.95,370640.32,0,0
434,TRANSFER,4152987.1,C1273725199,4152987.1,0.0,C357948041,0.0,0.0,1,0
283,PAYMENT,4233.55,C1295901724,17140.06,12906.51,M34870110,0.0,0.0,0,0
154,TRANSFER,131731.36,C267122275,0.0,0.0,C108460726,289434.34,421165.7,0,0
399,PAYMENT,4626.27,C348389354,200.0,0.0,M3953660,0.0,0.0,0,0
563,TRANSFER,102371.12,C1876954807,102371.12,0.0,C345453750,0.0,0.0,1,0
209,CASH_OUT,153214.38,C926075120,977.0,0.0,C1560432279,0.0,153214.38,0,0
330,PAYMENT,5320.69,C1703389933,0.0,0.0,M1124760469,0.0,0.0,0,0
517,CASH_OUT,146187.54,C817852381,0.0,0.0,C1491774336,368830.3,515017.84,0,0
157,TRANSFER,431356.55,C1839723035,431356.55,0.0,C1602753129,0.0,0.0,1,0
204,PAYMENT,23198.24,C711825274,0.0,0.0,M1482331445,0.0,0.0,0,0
634,TRANSFER,458603.07,C1922018955,458603.07,0.0,C1621235594,0.0,0.0,1,0
396,CASH_OUT,449140.7,C204002931,0.0,0.0,C427216049,815353.3,1264494.0,0,0
155,PAYMENT,1628.46,C703094778,818.0,0.0,M1950322276,0.0,0.0,0,0
498,CASH_OUT,10000000.0,C1016892734,10000000.0,0.0,C634337503,302854.73,10302854.73,1,0
172,TRANSFER,70072.66,C739431473,70072.66,0.0,C1097630164,0.0,0.0,1,0
355,CASH_IN,66743.09,C1268919789,2129019.02,2195762.11,C114248068,421305.59,354562.5,0,0
154,CASH_OUT,112848.05,C1384196398,0.0,0.0,C2012303052,300848.48,413696.53,0,0
17,CASH_OUT,85843.96,C2025616138,0.0,0.0,C682240858,652342.47,738186.43,0,0
303,CASH_IN,112683.18,C73554277,3537109.39,3649792.57,C198045562,211518.63,98835.44,0,0
307,PAYMENT,5393.14,C1178289946,654.0,0.0,M2048331673,0.0,0.0,0,0
251,CASH_OUT,103899.67,C1669008193,0.0,0.0,C217114378,1122632.32,1226532.0,0,0
615,TRANSFER,75113.49,C1914910500,75113.49,0.0,C933913853,0.0,0.0,1,0
120,TRANSFER,1860190.06,C1263028472,1860190.06,0.0,C945064086,0.0,0.0,1,0
166,CASH_IN,99085.58,C918400343,3053.0,102138.58,C1391346072,285272.29,186186.71,0,0
370,CASH_OUT,138513.94,C1949764175,20137.59,0.0,C1877050036,12204.39,150718.33,0,0
257,TRANSFER,728876.96,C771657412,14855.0,0.0,C277383361,0.0,728876.96,0,0
180,TRANSFER,196052.2,C437120306,19773.0,0.0,C1971988900,0.0,196052.2,0,0
276,PAYMENT,4922.19,C320108909,158.0,0.0,M1673581880,0.0,0.0,0,0
258,CASH_IN,109374.77,C438814204,14910.0,124284.77,C1790033972,89984.56,0.0,0,0
608,CASH_OUT,353094.9,C2075568104,353094.9,0.0,C2027521141,9099.34,362194.24,1,0
231,CASH_OUT,35036.17,C1028584712,5043.0,0.0,C1434761101,0.0,35036.17,0,0
283,TRANSFER,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,1,0
307,CASH_OUT,318455.25,C962441880,0.0,0.0,C1362084448,1028202.44,1346657.69,0,0
15,PAYMENT,5445.68,C789530505,0.0,0.0,M478791720,0.0,0.0,0,0
281,PAYMENT,2338.71,C1618540705,0.0,0.0,M409070322,0.0,0.0,0,0
35,CASH_OUT,400564.82,C1717699539,22915.88,0.0,C2015926748,2046071.55,2861276.56,0,0
156,TRANSFER,157705.36,C598184926,157705.36,0.0,C2081880408,0.0,0.0,1,0
203,PAYMENT,8877.66,C759290155,0.0,0.0,M1251786956,0.0,0.0,0,0
181,CASH_OUT,251465.81,C755964885,0.0,0.0,C438397730,3037316.31,3288782.12,0,0
228,CASH_OUT,523111.27,C1669933677,456.0,0.0,C2080195447,0.0,523111.27,0,0
324,PAYMENT,723.17,C791150441,9366.0,8642.83,M186192214,0.0,0.0,0,0
380,CASH_OUT,43266.06,C2002357372,31650.0,0.0,C195493048,7349.31,50615.37,0,0
269,CASH_OUT,676882.33,C99220125,676882.33,0.0,C1618535858,0.0,676882.33,1,0
47,PAYMENT,2795.2,C459877533,369.0,0.0,M634764826,0.0,0.0,0,0
485,TRANSFER,1425802.24,C899490900,1425802.24,0.0,C1200745570,0.0,0.0,1,0
713,CASH_OUT,773926.81,C2108914826,773926.81,0.0,C136745771,1612283.59,2386210.4,1,0
358,PAYMENT,17933.07,C1653091815,16318.0,0.0,M1454717811,0.0,0.0,0,0
255,PAYMENT,1515.52,C601775390,0.0,0.0,M976055938,0.0,0.0,0,0
624,TRANSFER,10000000.0,C1874951604,12626957.79,2626957.79,C72573471,0.0,0.0,1,0
160,CASH_OUT,185515.65,C2130821669,0.0,0.0,C24634450,217083.35,402598.99,0,0
181,CASH_OUT,131050.19,C298202559,0.0,0.0,C1689071057,994888.85,1309374.64,0,0
257,PAYMENT,9359.97,C2016014448,0.0,0.0,M2114208298,0.0,0.0,0,0
410,TRANSFER,281439.26,C608125181,281439.26,0.0,C1857424764,0.0,0.0,1,0
590,PAYMENT,10685.07,C168420245,349884.39,339199.32,M1653571448,0.0,0.0,0,0
135,PAYMENT,16339.74,C1413422451,0.0,0.0,M2144388693,0.0,0.0,0,0
187,CASH_OUT,457414.71,C1606048586,0.0,0.0,C1553155667,2345226.49,2802641.2,0,0
214,PAYMENT,9555.65,C1759896730,343514.0,333958.35,M865195234,0.0,0.0,0,0
325,PAYMENT,8003.24,C2013631271,0.0,0.0,M1394414678,0.0,0.0,0,0
592,PAYMENT,2855.88,C1283170944,58594.0,55738.12,M952035449,0.0,0.0,0,0
704,CASH_OUT,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,1,0
251,PAYMENT,11121.43,C1882740890,0.0,0.0,M646091208,0.0,0.0,0,0
355,CASH_OUT,184795.26,C63003956,0.0,0.0,C1725743985,3603243.2,3788038.46,0,0
250,CASH_OUT,261865.75,C1747286184,22612.0,0.0,C855936944,224214.5,486080.25,0,0
723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1,0
690,CASH_OUT,142042.21,C1365289813,0.0,0.0,C1965067441,439829.16,581871.37,0,0
7,TRANSFER,599342.88,C1340283293,51763.0,0.0,C2117043942,59566.12,148900.44,0,0
210,CASH_OUT,100026.92,C116183208,0.0,0.0,C1101861140,597148.19,697175.11,0,0
355,CASH_OUT,124778.29,C1531854359,211060.0,86281.71,C544892626,49827.3,932.42,0,0
619,TRANSFER,293470.64,C1051179941,293470.64,0.0,C1445144451,0.0,0.0,1,0
182,CASH_OUT,423697.63,C1353817813,0.0,0.0,C1532660344,573269.18,996966.8,0,0
11,CASH_IN,108160.31,C413686125,8324377.25,8432537.57,C1176892022,685605.28,577444.97,0,0
237,PAYMENT,14522.59,C2004690286,30393.0,15870.41,M1610603792,0.0,0.0,0,0
259,CASH_OUT,315871.81,C610260315,0.0,0.0,C1103102698,3553710.04,3869581.85,0,0
230,CASH_OUT,202495.7,C1592502165,0.0,0.0,C401642992,459921.61,662417.31,0,0
739,TRANSFER,8116.53,C2072430566,8116.53,0.0,C765215468,0.0,0.0,1,0
277,CASH_IN,118799.43,C1257192632,7776229.88,7895029.3,C1289562056,162744.34,43944.92,0,0
140,CASH_OUT,117171.68,C394280461,0.0,0.0,C1846896740,244354.34,361526.02,0,0
181,CASH_OUT,154991.77,C122363845,0.0,0.0,C952610115,2784520.3,2939512.07,0,0
22,CASH_IN,29547.86,C345751903,610972.96,640520.82,C1761353343,9425381.59,9974675.2,0,0
398,TRANSFER,50722.16,C870531652,50722.16,0.0,C1469155891,0.0,0.0,1,0
324,CASH_OUT,67599.57,C1002553618,30094.0,0.0,C737944183,85503.06,153102.62,0,0
621,CASH_OUT,6038051.03,C435031066,6038051.03,0.0,C110885488,741636.76,6779687.79,1,0
634,CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,1,0
349,CASH_OUT,16121.27,C397762230,0.0,0.0,C1585499786,1410715.72,1426837.0,0,0
40,CASH_OUT,269014.75,C327308103,31704.0,0.0,C1514338793,9592695.36,9861710.1,0,0
19,CASH_IN,63290.76,C1072842722,16562.57,79853.33,C654488119,401688.69,338397.93,0,0
17,CASH_OUT,182265.92,C1353359020,34778.0,0.0,C444685031,6374425.18,6556691.1,0,0
119,CASH_OUT,73416.36,C871064447,0.0,0.0,C1329589315,5159522.02,5232938.38,0,0
659,CASH_OUT,420270.22,C1424396112,420270.22,0.0,C1810367119,10608106.66,11028376.88,1,0
332,CASH_IN,238681.21,C1679925017,84962.0,323643.21,C1347095587,0.0,0.0,0,0
261,CASH_OUT,259186.43,C959540138,259186.43,0.0,C388401160,21068.83,280255.26,1,0
232,PAYMENT,8391.44,C206785083,0.0,0.0,M1075200250,0.0,0.0,0,0
182,CASH_OUT,185905.83,C1922919850,0.0,0.0,C519162750,2235905.53,2421811.36,0,0
20,CASH_OUT,49735.59,C977292511,30516.0,0.0,C1372234884,10061193.93,10110929.52,0,0
373,CASH_OUT,303300.92,C1862315877,0.0,0.0,C2085860326,8450911.44,8754212.35,0,0
444,TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1,0
378,PAYMENT,16740.15,C289383940,29927.0,13186.85,M1799955916,0.0,0.0,0,0
681,PAYMENT,14651.0,C1978245580,0.0,0.0,M444966558,0.0,0.0,0,0
214,PAYMENT,6755.47,C479083204,344651.0,337895.53,M869414022,0.0,0.0,0,0
161,CASH_OUT,54014.14,C11048922,0.0,0.0,C1532877354,1128427.43,1182441.57,0,0
177,CASH_OUT,382960.64,C749254504,382960.64,0.0,C715462107,1639101.01,2022061.64,1,0
310,PAYMENT,41129.64,C1730228177,22417.0,0.0,M1347114331,0.0,0.0,0,0
16,PAYMENT,30406.67,C937473869,32996.0,2589.33,M928156370,0.0,0.0,0,0
159,TRANSFER,480069.81,C1372474423,151379.0,0.0,C682364552,1222490.65,1702560.47,0,0
249,PAYMENT,24977.81,C1539707522,51865.0,26887.19,M1113585764,0.0,0.0,0,0
510,TRANSFER,177137.79,C1539613036,177137.79,0.0,C1789883459,0.0,0.0,1,0
78,CASH_OUT,178569.48,C395825139,178569.48,0.0,C1241208981,263128.53,441698.01,1,0
546,CASH_IN,42256.27,C1041409046,15465340.25,15507596.53,C1267185629,58841.24,16584.97,0,0
189,CASH_OUT,2339743.18,C1675131101,2339743.18,0.0,C550055858,0.0,2339743.18,1,0
16,CASH_IN,488423.21,C641285611,6867475.1,7355898.31,C1244839062,1360062.57,887756.45,0,0
469,CASH_OUT,229673.87,C1347465821,0.0,0.0,C1209432109,392017.88,621691.74,0,0
646,TRANSFER,10000000.0,C590657619,50399045.08,40399045.08,C1971187430,0.0,0.0,1,0
16,CASH_OUT,196271.42,C549673654,0.0,0.0,C772938331,434924.63,631196.05,0,0
328,CASH_IN,243536.88,C1371909714,5334456.66,5577993.53,C1499863102,399156.46,155619.58,0,0
399,CASH_OUT,81090.87,C1601030114,0.0,0.0,C729844015,167968.06,249058.94,0,0
303,CASH_IN,219789.94,C540956472,20471.0,240260.94,C1105934986,0.0,0.0,0,0
276,CASH_OUT,37880.06,C1805409130,0.0,0.0,C942687213,2013169.96,2051050.02,0,0
188,CASH_IN,99051.06,C1659074532,696.0,99747.06,C676400167,73913.31,0.0,0,0
216,CASH_OUT,290817.58,C1820420607,0.0,0.0,C431197281,1510119.43,1800937.01,0,0
226,PAYMENT,23093.57,C1961288857,25254.0,2160.43,M1367953328,0.0,0.0,0,0
620,TRANSFER,161272.92,C990246517,161272.92,0.0,C1747344158,0.0,0.0,1,0
306,CASH_OUT,156433.09,C82506921,0.0,0.0,C278827789,6582943.48,6739376.57,0,0
38,TRANSFER,1168582.38,C2026688654,15647.0,0.0,C330226144,5170697.04,6339279.42,0,0
187,CASH_IN,21590.56,C1621577602,255399.0,276989.56,C1732704857,0.0,0.0,0,0
178,CASH_OUT,294550.6,C2136460949,44772.0,0.0,C920648020,60152.31,354702.91,0,0
567,TRANSFER,3596.83,C951711545,3596.83,0.0,C1106131207,0.0,0.0,1,0
159,CASH_OUT,351534.2,C1102128570,0.0,0.0,C240440667,522842.36,874376.55,0,0
183,TRANSFER,2075328.73,C1015989725,2075328.73,0.0,C1865051684,0.0,0.0,1,0
225,TRANSFER,1796887.9,C2065360031,31187.0,0.0,C586654150,0.0,1796887.9,0,0
402,CASH_IN,473226.77,C1892360932,104654.0,577880.77,C1433790084,93317.38,0.0,0,0
351,CASH_OUT,178344.25,C1516888196,178344.25,0.0,C1751785530,258287.9,436632.15,1,0
701,CASH_OUT,496420.67,C1977168836,496420.67,0.0,C1041919109,16031.49,512452.16,1,0
72,CASH_OUT,3243092.91,C78395024,3243092.91,0.0,C1981613973,1299786.59,4542879.5,1,0
239,PAYMENT,7544.14,C1775943163,99793.0,92248.86,M879489614,0.0,0.0,0,0
206,DEBIT,2894.21,C1338115183,739.0,0.0,C2017399358,1384451.23,1387345.44,0,0
163,CASH_OUT,23303.91,C1607527912,5589.0,0.0,C1134949044,135421.66,158725.56,0,0
36,PAYMENT,13115.45,C174641219,0.0,0.0,M790871415,0.0,0.0,0,0
20,CASH_IN,57695.19,C1926206470,2070270.46,2127965.65,C1555772800,264768.35,62432.22,0,0
664,TRANSFER,4651.43,C390569231,4651.43,0.0,C1354246333,0.0,0.0,1,0
379,CASH_OUT,32395.06,C1833032416,0.0,0.0,C160722351,5754948.75,5787343.81,0,0
287,PAYMENT,1579.94,C646534654,0.0,0.0,M1574442019,0.0,0.0,0,0
235,CASH_OUT,219272.83,C1844888037,44992.0,0.0,C159071193,140896.05,360168.88,0,0
350,TRANSFER,484772.73,C1980995791,484772.73,0.0,C1952713155,0.0,0.0,1,0
65,CASH_OUT,385556.82,C1422380255,385556.82,0.0,C947026739,60032.11,445588.93,1,0
334,CASH_IN,264421.74,C1913146251,7317982.3,7582404.04,C941059908,331081.34,66659.59,0,0
260,CASH_OUT,209541.14,C137626213,0.0,0.0,C222822769,307432.51,330912.35,0,0
185,CASH_OUT,23798.34,C1937496036,1334.0,0.0,C1556321345,0.0,23798.34,0,0
37,CASH_IN,221420.51,C1752136098,6648016.21,6869436.72,C1638895667,1042561.5,821141.0,0,0
212,CASH_IN,147185.49,C1901579829,6040.0,153225.49,C879820173,0.0,0.0,0,0
37,PAYMENT,789.37,C1541839790,0.0,0.0,M1960474115,0.0,0.0,0,0
727,CASH_OUT,6377401.2,C413383017,6377401.2,0.0,C1128848871,0.0,6377401.2,1,0
453,TRANSFER,2600970.32,C897190163,2600970.32,0.0,C2117423610,0.0,0.0,1,0
373,CASH_OUT,79393.38,C1475266268,0.0,0.0,C169982835,11143427.21,11222820.58,0,0
34,CASH_OUT,146381.42,C1149876234,0.0,0.0,C1364768794,561489.28,707870.7,0,0
18,CASH_OUT,260378.72,C91579415,19951.0,0.0,C2073370696,0.0,469075.84,0,0
325,CASH_IN,194205.69,C571876459,23473629.96,23667835.65,C789462439,505685.5,311479.81,0,0
356,CASH_OUT,224047.59,C351299156,270359.43,46311.84,C1166451718,2103279.81,2327327.4,0,0
40,PAYMENT,5040.96,C1223687655,19805.0,14764.04,M1323173509,0.0,0.0,0,0
41,CASH_OUT,267027.29,C2107113807,20937.0,0.0,C161373243,1925455.63,2192482.92,0,0
67,TRANSFER,42513.08,C2009003297,42513.08,0.0,C1459842129,0.0,0.0,1,0
10,PAYMENT,23151.92,C160564945,0.0,0.0,M1100649578,0.0,0.0,0,0
127,TRANSFER,701707.89,C1264740364,701707.89,0.0,C1367862566,0.0,0.0,1,0
14,CASH_OUT,214128.96,C294924354,97003.0,0.0,C2080838791,99788.87,313917.83,0,0
328,PAYMENT,22749.9,C171200572,0.0,0.0,M1788029530,0.0,0.0,0,0
189,PAYMENT,2754.94,C1662135876,10303.4,7548.46,M378205451,0.0,0.0,0,0
426,TRANSFER,335459.85,C653034600,0.0,0.0,C1905507160,847815.49,1183275.34,0,0
241,CASH_OUT,128718.59,C1279562736,128718.59,0.0,C952933933,3511282.2,3640000.79,1,0
